2,0.581505193803338,0.695938785001636
1,0.051590807857681,-1.43716297671199
1,0.225053801168227,-0.911426524817944
2,0.410168525529758,0.809393848478794
2,0.583113812054417,1.70256944000721
1,-1.14808405508193,-1.03888271898031
3,-0.218500318285078,0.239425248932093
3,-0.346419684961438,-0.146972530335188
2,0.497333529129453,1.50242431871593
3,-0.204469130560756,-0.461725013516843
2,0.896741603674765,1.52268649898469
1,-1.34469920125892,-1.29658616185188
2,-0.366198388651782,1.47992087192833
3,-0.0459279340691865,-0.343230317998677
1,-0.301466121166061,-0.747000938281417
1,0.81763237357904,-0.727048210054636
1,-0.204070583332529,-1.72754956074059
3,-0.124145026411861,0.0989644255489111
2,-0.815624250550053,1.26083642989397
1,0.414591817337422,-1.18717209510505
2,0.922710284849884,0.764645765721798
2,-0.869573616052492,1.04042799733579
3,-0.204335955251008,0.409510807693005
2,-0.765077762836893,0.96943018771708
1,-0.570002156261948,-1.06355558000505
2,0.690540558280402,1.70202532447875
1,0.946971988823748,-1.24356036372483
1,-0.444569152996891,-1.65796346329153
2,0.342600511415669,1.63645405694842
2,-0.487275029477454,1.16153357438743
3,-0.4300193477422,0.0104637315496803
2,0.374537126352789,1.62064624838531
2,1.06752142528723,0.756360417604446
2,0.770800379522773,0.590178380534053
3,0.168640183657408,-0.0366679972037673
2,0.267342021082301,1.11032558754087
1,-0.0653987903933555,-1.81918661780655
2,1.07980873816634,1.59698576442897
1,0.414706510951097,-1.0158423665911
1,0.711471316928104,-0.858109399676323
2,-0.631743491653011,1.42550288997591
1,0.407252622341638,-0.902316779270768
2,0.750558749830772,1.29916078969836
1,1.07611037481936,-0.8302779532969
2,-0.661890981192565,1.09423688016832
1,1.03133661713063,-1.04792658686638
2,-0.45721005467319,1.52317808456719
2,0.967106171345192,1.01693569086492
1,-0.88273232182591,-0.951524715125561
2,0.365302808077505,1.23828340731561
1,0.669183531670869,-1.07310146801174
3,-0.237515321932733,0.417818738613278
1,-0.659021594071097,-0.623404027149081
2,-0.0312884332506018,1.00627197884023
2,0.464703088996546,0.808635958656669
1,0.866561632943263,-0.867265585809946
2,0.988529339750762,0.990539153292775
2,-0.455741603521506,1.45283523276448
2,-1.23424920652668,1.42700920552015
1,-0.576209701418135,-1.1259994585067
3,-0.373512305226177,0.22205612026155
1,0.681648604276,-1.82331543266773
2,-0.788307695922788,1.55763122811913
2,0.334614340743908,0.958091643452645
2,0.514943977271231,1.10029134266078
2,0.300560383245328,1.53947831988335
2,0.272787564144422,1.40085088685155
2,0.724136137705369,1.79356176517904
2,0.282991088672546,1.73873764611781
3,-0.302510906942189,-0.468280449975282
1,-0.166165524722548,-1.0110131483525
1,-0.851891761576994,-0.93047242872417
1,1.19706561923366,-1.35424860231578
1,1.01516406181854,-1.2232338950038
3,0.197877691313624,-0.480792299285531
3,0.0137662997469306,-0.203150520566851
1,-0.252063186402465,-1.30805240124464
2,0.897925930030778,1.40536804646254
1,0.604720194156224,-1.27924127541482
1,-1.23336267978948,-1.01131351925433
3,0.0851866350509226,0.271056436188519
